 630.0,  -9.9352634129977771E-07,  9.5338263033784623E-07, -2.0630860751960765E-06, -1.5829786510750714E-09,  1.5190179539238205E-09,  4.0356915587359271E-09
 640.0,  -1.0154075803771453E-06,  9.6041105871326679E-07, -2.0537095488604752E-06, -1.5633034369766892E-09,  1.4786317711349093E-09,  4.0552052296559749E-09
 650.0,  -1.0372673388654797E-06,  9.6696694755489750E-07, -2.0442978054736312E-06, -1.5433055618533075E-09,  1.4387086263817321E-09,  4.0741309815571705E-09
 660.0,  -1.0590983236726567E-06,  9.7305040508683065E-07, -2.0348564724383220E-06, -1.5230007701562891E-09,  1.3992624511094696E-09,  4.0924772421846324E-09
 670.0,  -1.0808932385061813E-06,  9.7866171498770191E-07, -2.0253911591944257E-06, -1.5024050293031344E-09,  1.3603066706347477E-09,  4.1102526136643896E-09
 680.0,  -1.1026447864876960E-06,  9.8380133617871970E-07, -2.0159074551036320E-06, -1.4815345189439212E-09,  1.3218541974652415E-09,  4.1274658637108511E-09
 690.0,  -1.1243456727679745E-06,  9.8846990254801467E-07, -2.0064109273427971E-06, -1.4604056200880549E-09,  1.2839174249811997E-09,  4.1441259167607788E-09
 700.0,  -1.1459886071417067E-06,  9.9266822261149909E-07, -1.9969071188065923E-06, -1.4390349040980991E-09,  1.2465082214821093E-09,  4.1602418450401637E-09
 710.0,  -1.1675663066609625E-06,  9.9639727911030262E-07, -1.9874015460202806E-06, -1.4174391215580621E-09,  1.2096379246023101E-09,  4.1758228595701367E-09
 720.0,  -1.1890714982464372E-06,  9.9965822854496662E-07, -1.9778996970633638E-06, -1.3956351910232921E-09,  1.1733173360986667E-09,  4.1908783011182632E-09
 730.0,  -1.2104969212952651E-06,  1.0024524006465227E-06, -1.9684070295049719E-06, -1.3736401876596433E-09,  1.1375567170137959E-09,  4.2054176311013791E-09
 740.0,  -1.2318353302848731E-06,  1.0047812977847543E-06, -1.9589289683515772E-06, -1.3514713317788362E-09,  1.1023657832168161E-09,  4.2194504224466023E-09
 750.0,  -1.2530794973717547E-06,  1.0066465943138004E-06, -1.9494709040078152E-06, -1.3291459772776679E-09,  1.0677537013244339E-09,  4.2329863504167704E-09
 760.0,  -1.2742222149842624E-06,  1.0080501358553650E-06, -1.9400381902511947E-06, -1.3066815999885613E-09,  1.0337290850045671E-09,  4.2460351834067206E-09
 770.0,  -1.2952562984081437E-06,  1.0089939385197907E-06, -1.9306361422215442E-06, -1.2840957859494183E-09,  1.0002999916650500E-09,  4.2586067737166378E-09
 780.0,  -1.3161745883643545E-06,  1.0094801880653155E-06, -1.9212700344257205E-06, -1.2614062195998506E-09,  9.6747391952830507E-10,  4.2707110483091241E-09
 790.0,  -1.3369699535781009E-06,  1.0095112389958176E-06, -1.9119450987583661E-06, -1.2386306719116379E-09,  9.3525780509374394E-10,  4.2823579995563796E-09
 800.0,  -1.3576352933381226E-06,  1.0090896135973862E-06, -1.9026665225394741E-06, -1.2157869884612342E-09,  9.0365802098924177E-10,  4.2935576759838795E-09
 810.0,  -1.3781635400449013E-06,  1.0082180009140589E-06, -1.8934394465696048E-06, -1.1928930774523804E-09,  8.7268037421311657E-10,  4.3043201730166673E-09
 820.0,  -1.3985476617475854E-06,  1.0068992556631607E-06, -1.8842689632031827E-06, -1.1699668976959933E-09,  8.4233010476638980E-10,  4.3146556237351762E-09
 830.0,  -1.4187806646684141E-06,  1.0051363970905890E-06, -1.8751601144407021E-06, -1.1470264465553795E-09,  8.1261188467616021E-10,  4.3245741896467285E-09
 840.0,  -1.4388555957135214E-06,  1.0029326077665000E-06, -1.8661178900405897E-06, -1.1240897478648350E-09,  7.8352981741062153E-10,  4.3340860514789645E-09
 850.0,  -1.4587655449691908E-06,  1.0002912323218739E-06, -1.8571472256514832E-06, -1.1011748398296001E-09,  7.5508743768571542E-10,  4.3432014000016181E-09
 860.0,  -1.4785036481831578E-06,  9.9721577612637775E-07, -1.8482530009653147E-06, -1.0782997629143993E-09,  7.2728771166235490E-10,  4.3519304268831631E-09
 870.0,  -1.4980630892297919E-06,  9.9370990390800380E-07, -1.8394400378920345E-06, -1.0554825477287522E-09,  7.0013303753406090E-10,  4.3602833155884767E-09
 880.0,  -1.5174371025577934E-06,  9.8977743831509343E-07, -1.8307130987568320E-06, -1.0327412029175261E-09,  6.7362524650488823E-10,  4.3682702323235928E-09
 890.0,  -1.5366189756201519E-06,  9.8542235842120590E-07, -1.8220768845202219E-06, -1.0100937030638233E-09,  6.4776560415560958E-10,  4.3759013170340681E-09
 900.0,  -1.5556020512854816E-06,  9.8064879817333615E-07, -1.8135360330216591E-06, -9.8755797661210390E-10,  6.2255481219690393E-10,  4.3831866744630976E-09
 910.0,  -1.5743797302295030E-06,  9.7546104478415574E-07, -1.8050951172474707E-06, -9.6515189381982708E-10,  5.9799301060847229E-10,  4.3901363652754124E-09
 920.0,  -1.5929454733056244E-06,  9.6986353706888664E-07, -1.7967586436237958E-06, -9.4289325474558485E-10,  5.7407978016237793E-10,  4.3967603972528796E-09
 930.0,  -1.6112928038945693E-06,  9.6386086372730316E-07, -1.7885310503348377E-06, -9.2079977728070445E-10,  5.5081414532759303E-10,  4.4030687165683170E-09
 940.0,  -1.6294153102317241E-06,  9.5745776157148797E-07, -1.7804167056671990E-06, -8.9888908523254750E-10,  5.2819457755395832E-10,  4.4090711991430975E-09
 950.0,  -1.6473066477109060E-06,  9.5065911370027007E-07, -1.7724199063811521E-06, -8.7717869646789884E-10,  5.0621899893363125E-10,  4.4147776420944947E-09
 960.0,  -1.6649605411644807E-06,  9.4346994762070075E-07, -1.7645448761090489E-06, -8.5568601112315564E-10,  4.8488478623612961E-10,  4.4201977552787368E-09
 970.0,  -1.6823707871189308E-06,  9.3589543331729681E-07, -1.7567957637815258E-06, -8.3442829988913428E-10,  4.6418877531410090E-10,  4.4253411529356014E-09
 980.0,  -1.6995312560244611E-06,  9.2794088126997100E-07, -1.7491766420823082E-06, -8.1342269237878053E-10,  4.4412726587718271E-10,  4.4302173454399762E-09
 990.0,  -1.7164358944581688E-06,  9.1961174042131046E-07, -1.7416915059320414E-06, -7.9268616558498788E-10,  4.2469602663000651E-10,  4.4348357311662285E-09
1000.0,  -1.7330787273004110E-06,  9.1091359609369351E-07, -1.7343442710014978E-06, -7.7223553243545604E-10,  4.0589030077003275E-10,  4.4392055884709529E-09
1010.0,  -1.7494538598830600E-06,  9.0185216785728408E-07, -1.7271387722549516E-06, -7.5208743045271550E-10,  3.8770481184187049E-10,  4.4433360677994586E-09
1020.0,  -1.7655554801085930E-06,  8.9243330734981988E-07, -1.7200787625243260E-06, -7.3225831052697591E-10,  3.7013376994405569E-10,  4.4472361839212608E-09
1030.0,  -1.7813778605401762E-06,  8.8266299604854659E-07, -1.7131679111142611E-06, -7.1276442580798536E-10,  3.5317087828279380E-10,  4.4509148083001228E-09
1040.0,  -1.7969153604615098E-06,  8.7254734299532079E-07, -1.7064098024388178E-06, -6.9362182072374454E-10,  3.3680934006854898E-10,  4.4543806616037305E-09
1050.0,  -1.8121624279050756E-06,  8.6209258247610119E-07, -1.6998079346905271E-06, -6.7484632013386868E-10,  3.2104186575110656E-10,  4.4576423063578477E-09
1060.0,  -1.8271136016491211E-06,  8.5130507165508732E-07, -1.6933657185418714E-06, -6.5645351862343788E-10,  3.0586068058688774E-10,  4.4607081397503130E-09
1070.0,  -1.8417635131823236E-06,  8.4019128816449366E-07, -1.6870864758797615E-06, -6.3845876994465612E-10,  2.9125753253350258E-10,  4.4635863865895825E-09
1080.0,  -1.8561068886347391E-06,  8.2875782765134136E-07, -1.6809734385737794E-06, -6.2087717661401059E-10,  2.7722370046663005E-10,  4.4662850924224689E-09
1090.0,  -1.8701385506751566E-06,  8.1701140128166771E-07, -1.6750297472782817E-06, -6.0372357967072968E-10,  2.6375000271263056E-10,  4.4688121168159357E-09
1100.0,  -1.8838534203741805E-06,  8.0495883320294039E-07, -1.6692584502687836E-06, -5.8701254860314094E-10,  2.5082680589088198E-10,  4.4711751268074458E-09
1110.0,  -1.8972465190316637E-06,  7.9260705796622522E-07, -1.6636625023133535E-06, -5.7075837145038891E-10,  2.3844403406036066E-10,  4.4733815905282143E-09
1120.0,  -1.9103129699682803E-06,  7.7996311790870667E-07, -1.6582447635792214E-06, -5.5497504508533209E-10,  2.2659117816358028E-10,  4.4754387710036829E-09
1130.0,  -1.9230480002809935E-06,  7.6703416049714847E-07, -1.6530079985748388E-06, -5.3967626568451713E-10,  2.1525730576099702E-10,  4.4773537201355675E-09
1140.0,  -1.9354469425610246E-06,  7.5382743563391256E-07, -1.6479548751280801E-06, -5.2487541939230330E-10,  2.0443107104978114E-10,  4.4791332728693009E-09
1150.0,  -1.9475052365738931E-06,  7.4035029292643247E-07, -1.6430879634008743E-06, -5.1058557318496859E-10,  1.9410072515980065E-10,  4.4807840415509352E-09
1160.0,  -1.9592184309015780E-06,  7.2661017892048090E-07, -1.6384097349403521E-06, -4.9681946593999599E-10,  1.8425412671915235E-10,  4.4823124104773413E-09
1170.0,  -1.9705821845454278E-06,  7.1261463429892555E-07, -1.6339225617671706E-06, -4.8358949971721417E-10,  1.7487875268256225E-10,  4.4837245306432777E-09
1180.0,  -1.9815922684892984E-06,  6.9837129104714246E-07, -1.6296287155013157E-06, -4.7090773125746012E-10,  1.6596170941516232E-10,  4.4850263146888833E-09
1190.0,  -1.9922445672230587E-06,  6.8388786958520582E-07, -1.6255303665254075E-06, -4.5878586370339119E-10,  1.5748974402337592E-10,  4.4862234320510547E-09
1200.0,  -2.0025350802252825E-06,  6.6917217586862366E-07, -1.6216295831860765E-06, -4.4723523854864807E-10,  1.4944925592567073E-10,  4.4873213043219126E-09
1210.0,  -2.0124599234044390E-06,  6.5423209845900323E-07, -1.6179283310337362E-06, -4.3626682782071500E-10,  1.4182630865530975E-10,  4.4883251008174352E-09
1220.0,  -2.0220153304988476E-06,  6.3907560556461191E-07, -1.6144284721007288E-06, -4.2589122650168187E-10,  1.3460664188637457E-10,  4.4892397343593083E-09
1230.0,  -2.0311976544343241E-06,  6.2371074205263628E-07, -1.6111317642183242E-06, -4.1611864519251333E-10,  1.2777568367527468E-10,  4.4900698572727696E-09
1240.0,  -2.0400033686388199E-06,  6.0814562643473179E-07, -1.6080398603728826E-06, -4.0695890302580178E-10,  1.2131856290950831E-10,  4.4908198576031191E-09
1250.0,  -2.0484290683142981E-06,  5.9238844782567920E-07, -1.6051543081011433E-06, -3.9842142083079092E-10,  1.1522012195456726E-10,  4.4914938555534124E-09
1260.0,  -2.0564714716649934E-06,  5.7644746287701517E-07, -1.6024765489250233E-06, -3.9051521455567822E-10,  1.0946492949072402E-10,  4.4920957001458068E-09
1270.0,  -2.0641274210812272E-06,  5.6033099268735309E-07, -1.6000079178262249E-06, -3.8324888895170249E-10,  1.0403729353110606E-10,  4.4926289661085948E-09
1280.0,  -2.0713938842791834E-06,  5.4404741968913855E-07, -1.5977496427605713E-06, -3.7663063152242078E-10,  9.8921274611645306E-11,  4.4930969509912018E-09
1290.0,  -2.0782679553957596E-06,  5.2760518451372103E-07, -1.5957028442124075E-06, -3.7066820674252461E-10,  9.4100699144215282E-11,  4.4935026725089086E-09
1300.0,  -2.0847468560378283E-06,  5.1101278283660634E-07, -1.5938685347892967E-06, -3.6536895055026104E-10,  8.9559172924058596E-11,  4.4938488661191364E-09
1310.0,  -2.0908279362862214E-06,  4.9427876220251193E-07, -1.5922476188569326E-06, -3.6073976511632220E-10,  8.5280094781798296E-11,  4.4941379828308371E-09
1320.0,  -2.0965086756536871E-06,  4.7741171883219655E-07, -1.5908408922145433E-06, -3.5678711389311926E-10,  8.1246670371055291E-11,  4.4943721872485087E-09
1330.0,  -2.1017866839962310E-06,  4.6042029441298346E-07, -1.5896490418109245E-06, -3.5351701694770168E-10,  7.7441926082424612E-11,  4.4945533558520205E-09
1340.0,  -2.1066597023781115E-06,  4.4331317287252968E-07, -1.5886726455010671E-06, -3.5093504658100616E-10,  7.3848723073961296E-11,  4.4946830755134155E-09
1350.0,  -2.1111256038898393E-06,  4.2609907713790181E-07, -1.5879121718435517E-06, -3.4904632323653398E-10,  7.0449771408876194E-11,  4.4947626422516928E-09
1360.0,  -2.1151823944186930E-06,  4.0878676588188816E-07, -1.5873679799387942E-06, -3.4785551170122068E-10,  6.7227644290983819E-11,  4.4947930602262719E-09
1370.0,  -2.1188282133719907E-06,  3.9138503025605354E-07, -1.5870403193081040E-06, -3.4736681760068722E-10,  6.4164792387878846E-11,  4.4947750409698472E-09
1380.0,  -2.1220613343525128E-06,  3.7390269061269567E-07, -1.5869293298136683E-06, -3.4758398419140507E-10,  6.1243558232354968E-11,  4.4947090028610711E-09
1390.0,  -2.1248801657857740E-06,  3.5634859321760792E-07, -1.5870350416194688E-06, -3.4851028945180933E-10,  5.8446190692399881E-11,  4.4945950708374198E-09
1400.0,  -2.1272832514992610E-06,  3.3873160695310553E-07, -1.5873573751930999E-06, -3.5014854347419862E-10,  5.5754859499652227E-11,  4.4944330763483084E-09
1410.0,  -2.1292692712531719E-06,  3.2106062001362576E-07, -1.5878961413485392E-06, -3.5250108615929135E-10,  5.3151669826696207E-11,  4.4942225575485312E-09
1420.0,  -2.1308370412224584E-06,  3.0334453659568879E-07, -1.5886510413297792E-06, -3.5556978521471351E-10,  5.0618676903376271E-11,  4.4939627597317759E-09
1430.0,  -2.1319855144302134E-06,  2.8559227358168261E-07, -1.5896216669353451E-06, -3.5935603445900920E-10,  4.8137900661991272E-11,  4.4936526360039127E-09
1440.0,  -2.1327137811320773E-06,  2.6781275721994238E-07, -1.5908075006836252E-06, -3.6386075243219297E-10,  4.5691340401646552E-11,  4.4932908481955454E-09
1450.0,  -2.1330210691515539E-06,  2.5001491980272566E-07, -1.5922079160188870E-06, -3.6908438131355826E-10,  4.3260989461886794E-11,  4.4928757680131484E-09
1460.0,  -2.1329067441662106E-06,  2.3220769634159771E-07, -1.5938221775580081E-06, -3.7502688614790203E-10,  4.0828849895455523E-11,  4.4924054784279775E-09
1470.0,  -2.1323703099445644E-06,  2.1440002124286937E-07, -1.5956494413777565E-06, -3.8168775438041911E-10,  3.8376947130459905E-11,  4.4918777753017300E-09
1480.0,  -2.1314114085336658E-06,  1.9660082498442706E-07, -1.5976887553424405E-06, -3.8906599570038119E-10,  3.5887344612040587E-11,  4.4912901692478826E-09
1490.0,  -2.1300298203972387E-06,  1.7881903079358769E-07, -1.5999390594719867E-06, -3.9716014219439193E-10,  3.3342158413444112E-11,  4.4906398877273021E-09
1500.0,  -2.1282254645043775E-06,  1.6106355132877804E-07, -1.6023991863501417E-06, -4.0596824880854549E-10,  3.0723571806832310E-11,  4.4899238773767250E-09
1510.0,  -2.1259983983688345E-06,  1.4334328536604922E-07, -1.6050678615726234E-06, -4.1548789411923836E-10,  2.8013849783973522E-11,  4.4891388065684668E-09
1520.0,  -2.1233488180387407E-06,  1.2566711449026696E-07, -1.6079437042352715E-06, -4.2571618141281637E-10,  2.5195353516799131E-11,  4.4882810681996068E-09
1530.0,  -2.1202770580369004E-06,  1.0804389979387192E-07, -1.6110252274617520E-06, -4.3664974007263040E-10,  2.2250554748306134E-11,  4.4873467827086004E-09
1540.0,  -2.1167835912517412E-06,  9.0482478583874544E-08, -1.6143108389706857E-06, -4.4828472727277999E-10,  1.9162050104021939E-11,  4.4863318013174219E-09
1550.0,  -2.1128690287786956E-06,  7.2991661097203751E-08, -1.6177988416821939E-06, -4.6061682997822245E-10,  1.5912575314179708E-11,  4.4852317094967956E-09
1560.0,  -2.1085341197124110E-06,  5.5580227227303629E-08, -1.6214874343633079E-06, -4.7364126724894421E-10,  1.2485019337280123E-11,  4.4840418306522487E-09
1570.0,  -2.1037797508897362E-06,  3.8256923262332220E-08, -1.6253747123121608E-06, -4.8735279284716249E-10,  8.8624383753821916E-12,  4.4827572300284114E-09
1580.0,  -2.0986069465834178E-06,  2.1030458635441044E-08, -1.6294586680808531E-06, -5.0174569814656083E-10,  5.0280697715027344E-12,  4.4813727188288371E-09
1590.0,  -2.0930168681469317E-06,  3.9095026898280635E-09, -1.6337371922363965E-06, -5.1681381534051359E-10,  9.6534578003802421E-13,  4.4798828585485379E-09
1600.0,  -2.0870108136104239E-06, -1.3097318541349416E-08, -1.6382080741596963E-06, -5.3255052094811579E-10, -3.3420927992954069E-12,  4.4782819655163013E-09
1610.0,  -2.0805902172278464E-06, -2.9981425538840481E-08, -1.6428690028822151E-06, -5.4894873961564383E-10, -7.9103831331839851E-12,  4.4765641156435299E-09
1620.0,  -2.0737566489756179E-06, -4.6734288483570361E-08, -1.6477175679599734E-06, -5.6600094821085776E-10, -1.2755427021163274E-11,  4.4747231493764884E-09
1630.0,  -2.0665118140028514E-06, -6.3347430424388603E-08, -1.6527512603846077E-06, -5.8369918020774923E-10, -1.7892877725852689E-11,  4.4727526768484467E-09
1640.0,  -2.0588575520335493E-06, -7.9812430425788783E-08, -1.6579674735310533E-06, -6.0203503035859097E-10, -2.3338126975770350E-11,  4.4706460832282708E-09
1650.0,  -2.0507958367208022E-06, -9.6120926694896473E-08, -1.6633635041416110E-06, -6.2099965965070413E-10, -2.9106292149630209E-11,  4.4683965342617090E-09
